    13.93950     11.06943
    13.95100     11.07732
    13.96250     11.08522
    13.97400     11.09312
    13.98550     11.10103
    13.99700     11.10894
    14.00850     11.11685
    14.02000     11.12477
    14.03150     11.13269
    14.04300     11.14062
    14.05450     11.14856
    14.06600     11.15649
    14.07750     11.16444
    14.08900     11.17238
    14.10050     11.18034
    14.11200     11.18829
    14.12350     11.19625
    14.13500     11.20422
    14.14650     11.21219
    14.15800     11.22016
    14.16950     11.22814
    14.18100     11.23613
    14.19250     11.24412
    14.20400     11.25211
    14.21550     11.26011
    14.22700     11.26811
    14.23850     11.27612
    14.25000     11.28413
    14.26150     11.29215
    14.27300     11.30017
    14.28450     11.30819
    14.29600     11.31622
    14.30750     11.32426
    14.31900     11.33230
    14.33050     11.34035
    14.34200     11.34840
    14.35350     11.35645
    14.36500     11.36451
    14.37650     11.37257
    14.38800     11.38064
    14.39950     11.38871
    14.41100     11.39679
    14.42250     11.40488
    14.43400     11.41296
    14.44550     11.42106
    14.45700     11.42915
    14.46850     11.43726
    14.48000     11.44536
    14.49150     11.45347
    14.50300     11.46159
    14.51450     11.46971
    14.52600     11.47784
    14.53750     11.48597
    14.54900     11.49410
    14.56050     11.50224
    14.57200     11.51039
    14.58350     11.51854
    14.59500     11.52669
    14.60650     11.53485
    14.61800     11.54302
    14.62950     11.55119
    14.64100     11.55936
    14.65250     11.56754
    14.66400     11.57572
    14.67550     11.58391
    14.68700     11.59211
    14.69850     11.60030
    14.71000     11.60851
    14.72150     11.61672
    14.73300     11.62493
    14.74450     11.63315
    14.75600     11.64137
    14.76750     11.64960
    14.77900     11.65783
    14.79050     11.66607
    14.80200     11.67431
    14.81350     11.68256
    14.82500     11.69081
    14.83650     11.69907
    14.84800     11.70733
    14.85950     11.71560
    14.87100     11.72387
    14.88250     11.73215
    14.89400     11.74043
    14.90550     11.74871
    14.91700     11.75701
    14.92850     11.76530
    14.94000     11.77360
    14.95150     11.78191
    14.96300     11.79022
    14.97450     11.79854
    14.98600     11.80686
    14.99750     11.81519
    15.00900     11.82352
    15.02050     11.83186
    15.03200     11.84020
    15.04350     11.84855
    15.05500     11.85690
    15.06650     11.86526
    15.07800     11.87362
    15.08950     11.88199
    15.10100     11.89036
    15.11250     11.89874
    15.12400     11.90713
    15.13550     11.91552
    15.14700     11.92392
    15.15850     11.93232
    15.17000     11.94073
    15.18150     11.94915
    15.19300     11.95757
    15.20450     11.96599
    15.21600     11.97443
    15.22750     11.98287
    15.23900     11.99131
    15.25050     11.99977
    15.26200     12.00823
    15.27350     12.01669
    15.28500     12.02517
    15.29650     12.03364
    15.30800     12.04213
    15.31950     12.05062
    15.33100     12.05912
    15.34250     12.06763
    15.35400     12.07615
    15.36550     12.08467
    15.37700     12.09320
    15.38850     12.10173
    15.40000     12.11027
    15.41150     12.11883
    15.42300     12.12738
    15.43450     12.13595
    15.44600     12.14452
    15.45750     12.15310
    15.46900     12.16169
    15.48050     12.17029
    15.49200     12.17890
    15.50350     12.18751
    15.51500     12.19613
    15.52650     12.20476
    15.53800     12.21340
    15.54950     12.22204
    15.56100     12.23069
    15.57250     12.23936
    15.58400     12.24803
    15.59550     12.25671
    15.60700     12.26540
    15.61850     12.27409
    15.63000     12.28280
    15.64150     12.29151
    15.65300     12.30024
    15.66450     12.30897
    15.67600     12.31771
    15.68750     12.32646
    15.69900     12.33522
    15.71050     12.34399
    15.72200     12.35277
    15.73350     12.36155
    15.74500     12.37035
    15.75650     12.37916
    15.76800     12.38797
    15.77950     12.39680
    15.79100     12.40564
    15.80250     12.41448
    15.81400     12.42334
    15.82550     12.43220
    15.83700     12.44108
    15.84850     12.44996
    15.86000     12.45886
    15.87150     12.46777
    15.88300     12.47668
    15.89450     12.48561
    15.90600     12.49455
    15.91750     12.50349
    15.92900     12.51245
    15.94050     12.52142
    15.95200     12.53040
    15.96350     12.53939
    15.97500     12.54839
    15.98650     12.55741
    15.99800     12.56643
    16.00950     12.57546
    16.02100     12.58451
    16.03250     12.59357
    16.04400     12.60263
    16.05550     12.61171
    16.06700     12.62080
    16.07850     12.62991
    16.09000     12.63902
    16.10150     12.64814
    16.11300     12.65728
    16.12450     12.66642
    16.13600     12.67558
    16.14750     12.68475
    16.15900     12.69393
    16.17050     12.70312
    16.18200     12.71232
    16.19350     12.72153
    16.20500     12.73076
    16.21650     12.73999
    16.22800     12.74924
    16.23950     12.75850
    16.25100     12.76777
    16.26250     12.77705
    16.27400     12.78634
    16.28550     12.79564
    16.29700     12.80496
    16.30850     12.81428
    16.32000     12.82362
    16.33150     12.83297
    16.34300     12.84233
    16.35450     12.85170
    16.36600     12.86108
    16.37750     12.87047
    16.38900     12.87988
    16.40050     12.88929
    16.41200     12.89872
    16.42350     12.90816
    16.43500     12.91761
    16.44650     12.92707
    16.45800     12.93654
    16.46950     12.94603
    16.48100     12.95552
    16.49250     12.96503
    16.50400     12.97455
    16.51550     12.98408
    16.52700     12.99362
    16.53850     13.00317
    16.55000     13.01273
    16.56150     13.02231
    16.57300     13.03190
    16.58450     13.04149
    16.59600     13.05110
    16.60750     13.06072
    16.61900     13.07036
    16.63050     13.08000
    16.64200     13.08966
    16.65350     13.09932
    16.66500     13.10900
    16.67650     13.11869
    16.68800     13.12839
    16.69950     13.13810
    16.71100     13.14783
    16.72250     13.15756
    16.73400     13.16731
    16.74550     13.17707
    16.75700     13.18684
    16.76850     13.19662
    16.78000     13.20642
    16.79150     13.21622
    16.80300     13.22604
    16.81450     13.23587
    16.82600     13.24571
    16.83750     13.25556
    16.84900     13.26542
    16.86050     13.27529
    16.87200     13.28518
    16.88350     13.29508
    16.89500     13.30499
    16.90650     13.31491
    16.91800     13.32484
    16.92950     13.33478
    16.94100     13.34474
    16.95250     13.35471
    16.96400     13.36469
    16.97550     13.37468
    16.98700     13.38468
    16.99850     13.39469
    17.01000     13.40472
    17.02150     13.41476
    17.03300     13.42481
    17.04450     13.43487
    17.05600     13.44494
    17.06750     13.45503
    17.07900     13.46512
    17.09050     13.47523
    17.10200     13.48536
    17.11350     13.49549
    17.12500     13.50564
    17.13650     13.51580
    17.14800     13.52597
    17.15950     13.53616
    17.17100     13.54636
    17.18250     13.55657
    17.19400     13.56679
    17.20550     13.57703
    17.21700     13.58728
    17.22850     13.59755
    17.24000     13.60783
    17.25150     13.61812
    17.26300     13.62843
    17.27450     13.63875
    17.28600     13.64908
    17.29750     13.65943
    17.30900     13.66979
    17.32050     13.68017
    17.33200     13.69056
    17.34350     13.70096
    17.35500     13.71138
    17.36650     13.72182
    17.37800     13.73227
    17.38950     13.74273
    17.40100     13.75321
    17.41250     13.76370
    17.42400     13.77421
    17.43550     13.78474
    17.44700     13.79528
    17.45850     13.80583
    17.47000     13.81640
    17.48150     13.82699
    17.49300     13.83759
    17.50450     13.84821
    17.51600     13.85884
    17.52750     13.86949
    17.53900     13.88015
    17.55050     13.89083
    17.56200     13.90153
    17.57350     13.91225
    17.58500     13.92298
    17.59650     13.93372
    17.60800     13.94449
    17.61950     13.95527
    17.63100     13.96606
    17.64250     13.97688
    17.65400     13.98771
    17.66550     13.99856
    17.67700     14.00942
    17.68850     14.02030
    17.70000     14.03120
    17.71150     14.04212
    17.72300     14.05306
    17.73450     14.06401
    17.74600     14.07498
    17.75750     14.08597
    17.76900     14.09697
    17.78050     14.10800
    17.79200     14.11904
    17.80350     14.13010
    17.81500     14.14118
    17.82650     14.15227
    17.83800     14.16339
    17.84950     14.17452
    17.86100     14.18568
    17.87250     14.19685
    17.88400     14.20804
    17.89550     14.21925
    17.90700     14.23048
    17.91850     14.24173
    17.93000     14.25299
    17.94150     14.26428
    17.95300     14.27559
    17.96450     14.28691
    17.97600     14.29826
    17.98750     14.30962
    17.99900     14.32101
    18.01050     14.33241
    18.02200     14.34384
    18.03350     14.35528
    18.04500     14.36675
    18.05650     14.37824
    18.06800     14.38974
    18.07950     14.40127
    18.09100     14.41282
    18.10250     14.42439
    18.11400     14.43598
    18.12550     14.44759
    18.13700     14.45922
    18.14850     14.47088
    18.16000     14.48255
    18.17150     14.49425
    18.18300     14.50597
    18.19450     14.51771
    18.20600     14.52947
    18.21750     14.54126
    18.22900     14.55306
    18.24050     14.56489
    18.25200     14.57675
    18.26350     14.58862
    18.27500     14.60052
    18.28650     14.61244
    18.29800     14.62438
    18.30950     14.63635
    18.32100     14.64834
    18.33250     14.66036
    18.34400     14.67239
    18.35550     14.68445
    18.36700     14.69654
    18.37850     14.70865
    18.39000     14.72078
    18.40150     14.73294
    18.41300     14.74512
    18.42450     14.75732
    18.43600     14.76955
    18.44750     14.78181
    18.45900     14.79409
    18.47050     14.80639
    18.48200     14.81872
    18.49350     14.83107
    18.50500     14.84345
    18.51650     14.85586
    18.52800     14.86829
    18.53950     14.88074
    18.55100     14.89323
    18.56250     14.90573
    18.57400     14.91827
    18.58550     14.93083
    18.59700     14.94341
    18.60850     14.95602
    18.62000     14.96866
    18.63150     14.98133
    18.64300     14.99402
    18.65450     15.00674
    18.66600     15.01949
    18.67750     15.03226
    18.68900     15.04506
    18.70050     15.05789
    18.71200     15.07074
    18.72350     15.08362
    18.73500     15.09654
    18.74650     15.10947
    18.75800     15.12244
    18.76950     15.13543
    18.78100     15.14846
    18.79250     15.16151
    18.80400     15.17459
    18.81550     15.18769
    18.82700     15.20083
    18.83850     15.21400
    18.85000     15.22719
    18.86150     15.24041
    18.87300     15.25367
    18.88450     15.26695
    18.89600     15.28026
    18.90750     15.29360
    18.91900     15.30697
    18.93050     15.32037
    18.94200     15.33380
    18.95350     15.34726
    18.96500     15.36075
    18.97650     15.37428
    18.98800     15.38783
    18.99950     15.40141
    19.01100     15.41502
    19.02250     15.42866
    19.03400     15.44234
    19.04550     15.45604
    19.05700     15.46978
    19.06850     15.48355
    19.08000     15.49735
    19.09150     15.51118
    19.10300     15.52504
    19.11450     15.53894
    19.12600     15.55286
    19.13750     15.56682
    19.14900     15.58081
    19.16050     15.59483
    19.17200     15.60889
    19.18350     15.62298
    19.19500     15.63710
    19.20650     15.65125
    19.21800     15.66544
    19.22950     15.67965
    19.24100     15.69391
    19.25250     15.70819
    19.26400     15.72251
    19.27550     15.73686
    19.28700     15.75125
    19.29850     15.76567
    19.31000     15.78012
    19.32150     15.79461
    19.33300     15.80913
    19.34450     15.82369
    19.35600     15.83828
    19.36750     15.85290
    19.37900     15.86756
    19.39050     15.88226
    19.40200     15.89698
    19.41350     15.91175
    19.42500     15.92655
    19.43650     15.94138
    19.44800     15.95625
    19.45950     15.97116
    19.47100     15.98610
    19.48250     16.00107
    19.49400     16.01609
    19.50550     16.03113
    19.51700     16.04622
    19.52850     16.06134
    19.54000     16.07650
    19.55150     16.09169
    19.56300     16.10692
    19.57450     16.12219
    19.58600     16.13749
    19.59750     16.15283
    19.60900     16.16821
    19.62050     16.18362
    19.63200     16.19908
    19.64350     16.21457
    19.65500     16.23009
    19.66650     16.24566
    19.67800     16.26126
    19.68950     16.27690
    19.70100     16.29258
    19.71250     16.30830
    19.72400     16.32405
    19.73550     16.33985
    19.74700     16.35568
    19.75850     16.37155
    19.77000     16.38746
    19.78150     16.40341
    19.79300     16.41940
    19.80450     16.43542
    19.81600     16.45149
    19.82750     16.46760
    19.83900     16.48374
    19.85050     16.49993
    19.86200     16.51615
    19.87350     16.53242
    19.88500     16.54872
    19.89650     16.56507
    19.90800     16.58145
    19.91950     16.59788
    19.93100     16.61434
    19.94250     16.63085
    19.95400     16.64740
    19.96550     16.66399
    19.97700     16.68062
    19.98850     16.69729
