wave =   0.70000 Beam   5.0(v) x   2.0(h) IC=  181.5 nA PIN=  120.80 uA 4.81e+11 phs/sec Dose[10MGy]/sec=  1.06 sec
wave =   0.70000 Beam  10.0(v) x   2.0(h) IC=  336.3 nA PIN=  227.06 uA 9.04e+11 phs/sec Dose[10MGy]/sec=  1.14 sec
wave =   0.70000 Beam  15.0(v) x   2.0(h) IC=  463.5 nA PIN=  318.87 uA 1.27e+12 phs/sec Dose[10MGy]/sec=  1.18 sec
wave =   0.70000 Beam   3.0(v) x   3.0(h) IC=  187.0 nA PIN=  125.14 uA 4.98e+11 phs/sec Dose[10MGy]/sec=  0.92 sec
wave =   0.70000 Beam   4.0(v) x   4.0(h) IC=  329.0 nA PIN=  224.21 uA 8.92e+11 phs/sec Dose[10MGy]/sec=  0.92 sec
wave =   0.70000 Beam   5.0(v) x   5.0(h) IC=  496.9 nA PIN=  348.53 uA 1.39e+12 phs/sec Dose[10MGy]/sec=  0.91 sec
wave =   0.70000 Beam  10.0(v) x   5.0(h) IC=  853.5 nA PIN=  653.46 uA 2.60e+12 phs/sec Dose[10MGy]/sec=  0.98 sec
wave =   0.70000 Beam  15.0(v) x   5.0(h) IC= 1087.1 nA PIN=  917.05 uA 3.65e+12 phs/sec Dose[10MGy]/sec=  1.04 sec
wave =   0.70000 Beam  10.0(v) x  10.0(h) IC= 1283.4 nA PIN= 1203.78 uA 4.79e+12 phs/sec Dose[10MGy]/sec=  1.06 sec
wave =   0.70000 Beam  15.0(v) x  10.0(h) IC= 1546.2 nA PIN= 1682.38 uA 6.70e+12 phs/sec Dose[10MGy]/sec=  1.14 sec
wave =   0.70000 Beam   0.8(v) x   1.5(h) IC=   27.3 nA PIN=   18.16 uA 7.23e+10 phs/sec Dose[10MGy]/sec=  0.85 sec
wave =   0.70000 Beam   4.3(v) x   3.4(h) IC=  264.4 nA PIN=  178.29 uA 7.10e+11 phs/sec Dose[10MGy]/sec=  1.05 sec
wave =   0.70000 Beam  16.3(v) x  10.9(h) IC= 1859.9 nA PIN= 2383.90 uA 9.49e+12 phs/sec Dose[10MGy]/sec=  0.95 sec
